publisher_id,publisher
13002,Christopher Pollard
13003,Immersive Time Machine Inc.
13004,LAS Team
13005,Freedintale Studio
13006,Sandbank Studios Ltd
13007,Ignat Cherkashin
13008,Sounding Stone / 老奉毊
13009,Homebrew Cult
13010,DVL GAMES
13011,Balance
13012,狼皮羊工作室
13013,Ravengrounds LIMITED
13014,JustWall Games
13015,Anarchy Softworks LLC
13016,Ravanok
13017,DigiPen Institute of Technology
13018,Robson Paiva
13019,BURRIK
13020,Processor Game Studio
13021,Atarei
13022,Vault Softworks
13023,Jason Kaldenbach
13024,Gurova IAna
13025,SnowEagle Entertainment
13026,Forester Games
13027,Sundew Studios
13028,Great Potion Games
13029,Graf von Wenzel
13030,Eroge Japan
13031,NS
13032,JEPR DEV
13033,Hunter Software
13034,第一點心
13035,voodoosoft
13036,Omey Salvi
13037,Wealthy Relative
13038,DaFluffyPotato
13039,Volcanoid 
13040,Lukas Litinskas
13041,Marcos Dumont 
13042,PolyGryph Studios
13043,_trackC Interactive LLC
13044,Dungeonation
13045,Denizen Seven
13046,SimppleGames
13047,Quiet Storm
13048,WVV-Games.com
13049,OGUREC APPS
13050,404 Name Not Found Studios
13051,bongjicat
13052,LoopGame
13053,香港商河洛互動娛樂股份有限公司
13054,JPEG OF PAIN
13055,Icy North Games
13056,Black Deck Crew
13057,Brando Pompili
13058,Dragon Tech Soloutions
13059,"Hollowhead, Inc."
13060,Outrage Games
13061,Alex Serpentini
13062,tomimar
13063,MAENTRUS DIGITAL LAB PT
13064,CHOU CHENG LU
13065,十一游戏
13066,liugao
13067,NikitaOnline
13068,Ascension Dream
13069,GeneGames
13070,AllMySkyStudio
13071,boxedworks
13072,Fullbrik Games
13073,Ottropi Games
13074,北京凌宇智控科技有限公司
13075,Chumoran
13076,Normal Wholesome Games
13077,Curveball Games
13078,DID Games
13079,WobblyTrout
13080,Guido Out
13081,Dmitry Morozov
13082,Tonye Amienyo
13083,VD-dev
13084,LemoNeko Software
13085,Polinc Games
13086,SimRed
13087,Composition Game Studio
13088,FinalBit
13089,FIRST_UKRAINIAN
13090,M.R.S.
13091,oops11
13092,EL TECH
13093,Thinking-Twins GbR
13094,Dandy Dino Studio
13095,Pixel Horror Studios
13096,Milpitians
13097,Pixel Forge Games
13098,Tribetoy
13099,France Télévisions - Nouvelles Ecritures
13100,Mubarak AlKhuzaee
13101,Flowen Productions LLC
13102,Great Chief Studio
13103,Ripknot System
13104,Ian C Pook
13105,SinorCreate
13106,Cole and Jordan Studios
13107,A Game From Low Polystan
13108,NOINDEX GAMES
13109,Games By Cane
13110,DCELL GAME STUDIO
13111,仿生梦 Personal Studio
13112,Dance studio mix
13113,Julian Stables
13114,Evil Chicken
13115,OfficialCH
13116,Aerolito
13117,Tormentor
13118,C Prompt Games
13119,Wolfalone Studio
13120,Fluffy Menace
13121,Evistoria Games
13122,MayoNinja Games
13123,Osarion
13124,CakeNeq Games
13125,Blue Commands
13126,SLS
13127,Myrrh creative
13128,Sch.Black plastic
13129,Primarch Interactive
13130,Erik Sheader-Smith
13131,Infinite Beta Games
13132,Lee Fuller
13133,TimeTravel_1
13134,Petro Poroshenko & company
13135,Winning Streak Entertainment
13136,Jorge Diaz Alcaraz
13137,Flat Hill Games
13138,Luohua Studio
13139,SixerVR
13140,stariy8419
13141,Ironic Title Studio
13142,PIxelssoftworks
13143,Light Machine
13144,Termite Farm
13145,Biscuit Play
13146,Eric C
13147,Fire Leaf Studio
13148,Red Dev Studio S.A.
13149,Uğur Kayhandemir
13150,Ruby-3 Productions
13151,TMR
13152,Gearing Studios
13153,Ardentsquid
13154,AltairRozali
13155,Slugsoft
13156,Glitch Studio
13157,Hestia Games
13158,Last Tower
13159,Vangelis Stavrogiannis
13160,HH-Games
13161,TheoNeo Games
13162,RTWS
13163,BC.W
13164,prettysmart games
13165,GamerGG
13166,Silver Forged
13167,Cyberworks
13168,Goblinz Digital
13169,DVloper
13170,LiveActive
13171,Vanhees Dean
13172,独立创作
13173,plagueNurse
13174,Easy Day Studios Pty Ltd
13175,GuGong
13176,Grace Bruxner
13177,TraumBuild
13178, Mirain Mainklain
13179,Polska Lemon Ltd.
13180,tw1ZTER ENTERTAINMENT
13181,SunMaster
13182,gnomearc
13183,KIRA
13184,Tiny Battle Publishing
13185,TristanDeanGames
13186,Blackwood Specter
13187,Caveman Studio
13188,Nozhin games studio
13189,Cool Girls Games
13190,"Snood, LLC"
13191,Aim Theory
13192,Genlivpat
13193,xexai
13194,Pigmeu Games
13195,NailGun Studios
13196,Umbral Arts
13197,Andymente
13198,PROJECT YNP
13199,FunFant
13200,Steven Luo
13201,Shadowbunnie
13202,Manuel Schenk Games
13203,Anonymous Games
13204,Kings of the Heroes
13205,Space Driver
13206,雷武游戏
13207,Hermitown
13208,Taploft Sp. z o.o.
13209,Campfire Technology LLC
13210,Electric Monk Media
13211,October Games
13212,HappyHand
13213,Polyflame
13214,"Octamon Co., Ltd."
13215,Stealthygolem
13216,ISVR
13217,Y.L.Legion
13218,Betamaximus-128
13219,Borisoft
13220,SUNYU Software
13221,Schism LLC
13222,4 Fun Studio Inc.
13223,SteedieStudio
13224,bHaptics Inc.
13225,Kain Swartzbaugh
13226,HawkX Games
13227,PhyzixMind
13228,Artists Entertainment
13229,RealityZ
13230,Vertical Robot
13231,Modern Alchemy
13232,Rivstyx Games Studio L.L.C.
13233,Nuke Game
13234,XWidgetSoft
13235,TechBridge Interactive
13236,PrimesoftGames
13237,Kitty Cattus
13238,Little Beavers Games
13239,NeWa Studios
13240,Lol
13241,Microsoft Corporation
13242,current.gen Studios
13243,Radio 13 Games
13244,Freaking Games
13245,GOH Studio
13246,Alper Tüccar
13247,Studio Sott
13248,Alex Varvoid
13249,Özgün BURSALIOĞLU
13250,Meowshmallow Studio
13251,YDKR
13252,DHC-APPS
13253,Colestia
13254,House of Mallows
13255, Rotten Horse Games
13256,Kesyd Games
13257,otter otter game
13258,NiYOtan
13259,Tobias Gaertner
13260,Kampai Studio
13261,Mole Eyes Entertainment
13262,qureate
13263,UNLTD inc.
13264,Hyper Fox Studios
13265,Broken Dream Studio
13266,MuscleBird
13267,Middle City Games
13268,Scelzi Stefano
13269,Fordesoft
13270,DoubleC Games
13271,Djack D Donovan
13272,Pirate Parrot
13273,StarK Software
13274,Chaos Minds
13275,Noblemen VR
13276,Mateus Dias Toledo
13277,STXsurreal
13278,buyaoguan
13279,Drago Software
13280,False
13281,Iurii Batalkin
13282,IKIGames
13283,SHOKER GAMES COMPANY
13284,Paul Kearley
13285,Twelve Tiles
13286,Ponomarev Denis
13287,ConphuFactory
13288,Wirtuel
13289,Stack Interactive
13290,Milan Toth
13291,anotherworld GmbH
13292,Halit Büyükyılmaz
13293,Basic Sloth
13294,Pandora Entertainment
13295,"Doonamai, LLC"
13296,Funs Studios
13297,Round Squares Studios LTD
13298,MZ Times
13299,Stepcloud.inc
13300,milanaozdieva
13301,且御龙行
13302,Blank Name Games
13303,Gravitation Art
13304,Heat Wave Games
13305,ZeroHQ
13306,Josyan
13307,WREDA
13308,beishizixin
13309,Teamkerberos
13310,Poorhub
13311,Giant Light Studios
13312,Nervtek
13313,New Adult Reality
13314,Evlanic Entertainment
13315,BicBoi Bangers
13316,Devious Minds
13317,DIMI Game Studio
13318,PinkPeach
13319,Graverobber Foundation
13320,Bear & Cat Studio
13321,Hypnotic Owl
13322,Wooden Anchor Games
13323,Other Set
13324,HIVOLVE
13325,QIPAWORLD
13326,Diamond Cats Studio
13327,乐吧工作室
13328,Pixel Error
13329,Alterego Games
13330,Istotex
13331,南方堂果
13332,Trollbae Studios
13333,DAX Entertainment
13334,BKBL Bartosz Bialek
13335,Digicon
13336,Fubenalvo
13337,crimsonearthgames
13338,Salix Games Ltd
13339,Levhi
13340,Bungalo Bomb
13341,Analog Casual Studios
13342,cornthea
13343,Kevin Adams
13344,Incuvo S.A.
13345,Hope
13346,ENIGMA CORPORATION
13347,7th Beat Games
13348,Raed Abbas
13349,Benjamin Mathis
13350,Lux Science
13351,Riovox
13352,SCOREWARRIOR LIMITED
13353,ARTWARE Multimedia
13354,WS net
13355,StepUnique
13356,Nemo Studios
13357,Maestro Creations
13358,FrozenPixel (FPX)
13359,Ragiva Games
13360,Argonauts Studios
13361,elfinikGames
13362,Alex Cooper
13363,NINJINIX
13364,Cross Link
13365,重庆聚心动科技有限责任公司
13366,PRO2131 LLC
13367,RainySoft
13368,獨立製作
13369,Solare Games
13370,Zohar Neiger
13371,Black Mouse
13372,Unstoppable Studio
13373,Yu Chao
13374,Hunter Tintera
13375,"KoiWare, LLC"
13376,Stumphead Games
13377,RecklessGames UG
13378,Dream Bucket
13379,O L Y M P U S
13380,Jordan Magnuson
13381,M♂NLY
13382,Noodle Games
13383,Team Spicy
13384,Fall Damage
13385,Fs studio
13386,Zweites Deutsches Fernsehen – Anstalt öffentlichen Rechts
13387,Nyanko Gaming
13388,Rosasoft
13389,"Pixelmeal Games, LLC"
13390,derevotyan
13391,Giant Cranium
13392,kraken666
13393,Abyte Entertainment
13394,Xuanjin Studio
13395,Nekoday
13396,Ziopops Limited
13397,Sunscale Studios
13398,B.
13399,Raba Games
13400,Rubika Supinfogame
13401,Late Leaf Games
13402,Frontside Games
13403,天才小学生
13404,Owen Smallwood
13405,Hangar Bay 12
13406,Antiquity Studio
13407,NITETIME Studios
13408,QuickAdventures
13409,RIVERSIDE SPORTS
13410,Miro Straka
13411,GameAtomic
13412,Ettinsoft
13413,JubleLemonSeed
13414,Sleepless Inc.
13415,Stumphead Games LLC
13416,Paul Georghiou
13417,Lutem
13418,CHUMBOSOFT LLC
13419,betamaximus-128
13420,Ayman Isam Alketbi
13421,Team Andres
13422,Mola game
13423,Wizbyte Games
13424,Rednew Games
13425,DFI Records
13426,小戴的奴隶们
13427,NPC Games
13428,BlueTreeGames
13429,The Pixel Mine Ltd
13430,White Bytes Software
13431,Joccish
13432,ImperiumGame 
13433,RR Games
13434,咸鱼工作室
13435,PSOCat
13436,Water Temple Studio
13437,Cem Akalın
13438,Kapitan
13439,Olea's World
13440,SweetChiel
13441,InvestVR
13442,Five Studios Interactive
13443,Dad's Indie Studio
13444,Ratti Entertainment LLC.
13445,icon.games
13446,Taka
13447,"AN GAMES Co.,Ltd"
13448,SmallBigsquare
13449,Monochrome Paris
13450,Cellular Bits
13451,nima
13452,Sheer Studios
13453,Dust Storm Entertainment
13454,acechariot
13455,Clockwork Forge Games
13456,Doubleton Game Studio
13457,EmiliaD2313
13458,Tate Multimedia 
13459,TowerHex Games
13460,Krzysztof Konopka
13461,PlayFusion
13462,Give Me Money
13463,NexVR
13464,贪婪龙
13465,Bizengames
13466,Petter Malmehed
13467,Rampage Games
13468,INGO.WT
13469,ninedux
13470,cdhy interactive
13471,英雄互娱
13472,Skyline Games
13473,岡本3海苔
13474,Arkenstone Games
13475,AlinoVR
13476,Galaxy Studio
13477,Noodletub Games
13478,Heptamind
13479,Paper Crown Interactive
13480,ALIENS Corporation
13481,Folo Studio 
13482,One Man
13483,Reky Studios
13484,Toast VR
13485,notreallythin
13486,waci11
13487,灵异调查管理局
13488,Toruko Games
13489,TwoWizards
13490,Dare Looks
13491,Metaphore Games SAS
13492,艺龙游戏
13493,EggNut
13494,2 Bad Design
13495,Mediator Software
13496,Antonio Latronico
13497,happypandastudio
13498,WaRPG Studio
13499,二次元手帐
13500,Hellshake Yano.
13501,MGP Studios
13502,觀象草圖 Astrolabe Draft
13503,Tempera Games
13504,Miskatonic Studio
13505,Snow Moose Entertainment
13506,So and So Games
13507, Metal Fox
13508,Yvo Geldhof
13509,Andrew C. Wang
13510,games by lum
13511,BREAKINGcode
13512,MIGALOO GAMES
13513,Waveor
13514,Fucking games
13515,cBlck
13516,Vadd games
13517,Kara Stone
13518,DominGames
13519,DRAgame
13520,"Trueyuna Technology Co., Ltd."
13521,Multiblender Games
13522,shinryu
13523,Bear Box Media
13524,Glimma Games
13525,Tinogames Inc.
13526,Objectif 3D - game
13527,Alongini
13528,Mint & Dough
13529,Conifer Studios
13530,RelayCars®
13531,Tormentor Games
13532,Beijing INFITFUN Technology Co.Ltd
13533,Gunpowder Team
13534,Casual Arts
13535,Reblexis Studio
13536,Tri Pie Interactive
13537,PuppetPlan
13538,Leland Wilson
13539,LTrust
13540,Rafal Korbaczynski
13541,Joshua Rooijakkers
13542,Splout Ltd.
13543,Milan Babuskov
13544,Roastery Games
13545,49肆酒
13546,TigerLuGame
13547,Yorm.Ent
13548,Jötunn Games
13549,Marcos Donnantuoni
13550,Azat Khafizov Design
13551,louis morel
13552,JP McHargue
13553,流一心娱乐游戏集团总部
13554,Flashynurav
13555,NPCWARE
13556,Starlight Visual
13557,Aidan Gignac
13558,Scrountch_Studio
13559,Dr. Cyril Splutterworth
13560,LongGe
13561,FrozenStudio
13562,Zero Research Institute
13563,David Mohr Gould
13564,JOAO PORTO 
13565,Score Studios LLC
13566,DSGame
13567,CITY CONNECTION
13568,XenoAmess
13569,Enno Technologies
13570,Shichifu
13571,Gem candy works
13572,Joseph Gribbin
13573,Leckugan
13574,Magic Spell Studios
13575,Fabio Cardini
13576,张八万工作室
13577,IndieLeague Studio
13578,重庆环游者网络科技
13579,Simon Codrington
13580,LFiO Studio
13581,Fireroot Studios
13582,Meadow Games
13583,White Puppet Studio
13584,Missing Sentinel Software
13585,AllianceInFaith
13586,Colugo Productions Inc.
13587,ProblemGamer Productions
13588,Koopa Yao
13589,Gun Beat
13590,Resolution Games
13591,WayWay
13592,Daemon Cat
13593,WINXP Studio
13594,MAP Design Lab
13595,Reframe Games Inc.
13596,Regista
13597,Winter Legend
13598,dny.coder
13599,Ironsmith Studios Ltd
13600,AUSSIE BATTLER GAMES
13601,LiXiaoYao
13602,le8 stdio
13603,绮梦妄想社
13604,Jiruo Software
13605,Eggys Games
13606,Gampixi
13607,Paul Kohler
13608,Schreihals Interactive
13609,Better Games LLC
13610,easygame
13611,HyperKat
13612,Shiny Vacation
13613,Kobold Workforce Studios
13614,Team Overbloom
13615,Ancient War Studios
13616,HYPER GATE
13617,西安乐趣软件科技有限公司
13618,HQGames
13619,Logic Games
13620,TAKS
13621,racoonbytes
13622,"ИЛЬЯМАЗО, GRüN STUDIO"
13623,Oslo Albet
13624,the curator
13625,天网联合
13626,JXTD
13627,Dark Sun Pictures
13628,NeatVibez
13629,MyDreamForever
13630,Fist production
13631,kessels game studio
13632,GIFT TEN INDUSTRY.K.K
13633,Animar Games
13634,Running Hoffman
13635,SnowBaby Games
13636,Male Doll
13637,Pixel Accountant
13638,BlueRichter
13639,Find-Life
13640,Valsidalv N
13641,Workroom7
13642,J_WGames
13643,CasualGames.nu
13644,Jw
13645,CSF
13646,Hypersnow Games
13647,Crownbird
13648,Roman Makhmutov
13649,Evil Bunneh
13650,Dungeon Brick Studios
13651,幻想工房
13652,Yomu
13653,Whiteshadow Games
13654,Team Bravo Limited
13655,Chubby Puppy Games
13656,Donuts Co. Ltd.
13657,成都数艺互动科技有限公司
13658,MuLong
13659,Nichengun
13660,Jorge Ramon Puig 
13661,CyO Entertainment
13662,Theory Studios LLC
13663,Ravio Karo
13664,VR-EXODUS
13665,FatFaceCat
13666,Zachary Hodges
13667,Retroscope Games
13668,Pixcapi
13669,Red Panda Game Studio
13670,BouSoft
13671,Tintin Game
13672,lblsoft Studio
13673,Shoot Girl
13674,Bitca
13675,SHIXIXI
13676,EightyEight Games
13677,陌上科技
13678,Matthieu Gouby
13679,Skwiggle Entertainment  
13680,Cienart Studios
13681,Evil Art Bunny Studios
13682,Lotus GamesTr
13683,Mustafa Kosdak
13684,Griffin DesBles
13685,KL GAMES
13686,Softwing Entertainment
13687,FOREVER GAME STUDIO LTD
13688,Steamberry Studio
13689,Game Gestalt
13690,Demir Leylek
13691,Akky-06's Lab
13692,Cuddle Tree
13693,DDreams Games
13694,Husky Entertainment LLC
13695,Eager Passion LLC
13696,Plutoneus
13697,T.D
13698,Funny Games
13699,Paul Schwörer
13700,Nifedow Games
13701,VIOLET
13702,Infinite Art Museum
13703,Will deManbey
13704,TOG
13705,Neuron Studio
13706,Altay Workshop
13707,XAC Inc.
13708,Oninou
13709,Vlad Abadzhiev
13710,Spire Interactive
13711,USC Games
13712,RedTower
13713,Consttelattions
13714,Realgam games
13715,蛋炒饭
13716,Royal Donut
13717,Hao Game
13718,Number 77 Studios
13719,RockyDev
13720,深圳市爱玩游戏科技有限公司
13721,CoolHappy-Game
13722,heiheigame
13723,Obulum
13724,Mark Craigie
13725,CrafterYun
13726,Round Cube Studio
13727,Double Mojo
13728,Rodent Warriors
13729,Doganay Ozata
13730,Indiever Games
13731,Strodio
13732,BelleGames Ltd.
13733,Liam Dehaudt
13734,Denys Li
13735,THEEY STORE PTE. LTD.
13736,OPAL Studio
13737,Cinq-Mars Media
13738,Colin Hopkins
13739,Fire Fighter Games
13740,商人日记
13741,RoomsforRockets
13742,Joshua Wilson
13743,Bodin Concept
13744,empty studios
13745,Gabriele Barone
13746,STREAMWORKS
13747,Orange Valley
13748,Jeremy Couillard
13749,Frutgamestudios
13750,Adil Ahmed
13751,Rollman team
13752,Momentum Games
13753,"SEEDGAMES Co., Ltd."
13754,DreamBig Games
13755,The Exact Co.
13756,NickyH
13757,SugarHyped
13758,Warforged
13759,Workbench Entertainment
13760,Life Jumb DT
13761,MyDreamForever_Old
13762,The I Love Company BV
13763,"Rising Win Tech. CO., LTD"
13764,GQJoy Information Technology Co.Ltd
13765,Marlene De Souza Santos
13766,Eroducate
13767,ProntiatVR
13768,James Richardson
13769,Apathus Software
13770,YEMA GAME
13771,SergeyDo
13772,AYGames
13773,God Workshop
13774,Bemami
13775,Humdinger Games
13776,Rooster Teeth
13777,YukiOstudio
13778,Liu baixue
13779,GamersUnit
13780,Erbe Software
13781,Jan Pabisiak
13782,Alexandr Bondarenko
13783,Norse Designs
13784,grin robot
13785,New World Horizon LLC
13786,Thibaut Blanca
13787,NEBOCRY INTERACTIVE
13788,F.A.P. time
13789,zeroplaystone
13790,Pauloondra
13791,HappyGame
13792,Andrey Scanarri (Scanarri)
13793,Vectura Games
13794,Avisgames
13795,Hotbox Garage
13796,Creatorship Games
13797,Second Dimension Games
13798,Lost Astronaut Studios
13799,FrozenShard Games
13800,OctolabGames
13801,BeatShipsGame
13802,NEXION X INC.
13803,A. Strazhev
13804,BoringGame
13805,AeroRider
13806,Overcome Studios
13807,NRDSlab
13808,Nomad Studio
13809,Ikigai
13810,Construct Core Works
13811,Seldom Ludious
13812, Silence Game
13813,考未學社×Mirailogy Studio
13814,Gazoid
13815,Nathaniel Powell
13816,KEꞰ
13817,Once A Bird
13818,Black Snake Games
13819,Sirhaian
13820,Sweet Slush Games
13821,Easy Games
13822,Mason Butterwick
13823,Almost Infinity Games LLC
13824,Heart Fragment Studio
13825,Stitched Mouth Studios
13826,Studio Christmas
13827,YawningDad
13828,AnimeBomb
13829,Funny
13830,Halcyon Day Digital Co
13831,GO Dizajn
13832,wandwad
13833,Two Clusters
13834,Sergey Saratov
13835,TWOODY PRODUCTIONS
13836,Adipson Studio
13837, Volokitin Andrey
13838,Chute Apps
13839,Foulball Hangover
13840,F8tality games
13841,Hakoniwa Studio
13842,Ruben Alcañiz
13843,K3I
13844,GameDEN
13845,Kraken Ink.
13846,Zachary Lee
13847,GruneGames
13848,JMF Games
13849,Gazflair3d
13850,"BeiJing FlyDream Interactive co.,ltd"
13851,Mr iLyn. - Gamedev
13852,greenfigure
13853,KazukiShiroma
13854,Retro Craftz Studio
13855,LUEGOLU3GO STUDIOS
