developer_id,developer
15529,Flat Hill Games
15530,Luohua Studio
15531,Jeremy Kirshbaum
15532,stariy8419
15533,Ironic Title Studio
15534,PIxelssoftworks
15535,Light Machine
15536,Termite Farm
15537,Biscuit Play
15538,Eric C
15539,Fire Leaf Studio
15540,Uğur Kayhandemir
15541,Grytis
15542,TMR
15543,Gearing Studios
15544,Ardentsquid
15545,AltairRozali
15546,TsukiWare
15547,Slugsoft
15548,Glitch Studio
15549,Hestia Games
15550,Last Tower
15551,Vangelis Stavrogiannis
15552,HH-Games
15553,TheoNeo Games
15554,RTWS
15555,BC.W
15556,prettysmart games
15557,GamerGG
15558,Valadorn
15559,Cyberworks
15560,Goblinz Digital
15561,DVloper
15562,LiveActive
15563,Vanhees Dean
15564,老梅
15565,plagueNurse
15566,Easy Day Studios Pty Ltd
15567,GuGong
15568,lamb of game
15569,Grace Bruxner
15570,TraumBuild
15571,Polska Lemon Ltd.
15572,tw1ZTER
15573,SunMaster
15574,gnomearc
15575,KIRA
15576,TristanDeanGames
15577,Blackwood Specter
15578,Caveman Studio
15579,Nozhin games studio
15580,Cool Girls Games
15581,"Snood, LLC"
15582,Aim Theory Master
15583,Genlivpat
15584,xexai
15585,Pigmeu Games
15586,NailGun Studios
15587,Umbral Arts
15588,Andymente
15589,PROJECT YNP
15590,FunFant
15591,阿正不经
15592,Steven Luo
15593,Shadowbunnie
15594,Manuel Schenk Games
15595,Anonymous Games
15596,Kings of the Heroes
15597,Space Driver
15598,Scott Grambo
15599,星愿游戏制作组
15600,雷武游戏
15601,Hermitown
15602,Ubisoft Blue Byte
15603,Netherware Ent.
15604,Taploft Sp. z o.o.
15605,Campfire Technology LLC
15606,Space Wagon Games
15607,October Games
15608,Black Train
15609,Polyflame
15610,"Octamon Co., Ltd."
15611,Stealthygolem
15612,ISVR
15613,Ge Yin
15614,Betamaximus-128
15615,Borisoft
15616,SUNYU Software
15617,Schism LLC
15618,4 Fun Studio Inc.
15619,thatgamecompany
15620,bHaptics Inc.
15621,Kain Swartzbaugh
15622,HawkX Games
15623,PhyzixMind
15624,HANNMADE Studios
15625,Artists Entertainment
15626,RealityZ
15627,Vertical Robot
15628,Modern Alchemy
15629,Rivstyx Games Studio L.L.C.
15630,Lucas Liles
15631,XWidgetSoft
15632,TechBridge Interactive
15633,PrimesoftGames
15634,Kitty Cattus
15635,Little Beavers Games
15636,NeWa Studios
15637,Lol
15638,Microsoft Corporation
15639,Alscenic
15640,Radio 13 Games
15641,Freaking Games
15642,GOH Studio
15643,Alper Tüccar
15644,Studio Sott
15645,Alex Varvoid
15646,Özgün BURSALIOĞLU
15647,Meowshmallow Studio
15648,YDKR
15649,BobTheShoplifter
15650,Colestia
15651,House of Mallows
15652,Rotten Horse Games
15653,Kesyd Games
15654,otter otter game
15655,NiYOtan
15656,Matchup-Gamedesign
15657,Kampai Studio
15658,Mole Eyes Entertainment
15659,qureate
15660,Sleeping Hero
15661,UNLTD inc.
15662,Filipinjo
15663,Broken Dream Studio
15664,MuscleBird
15665,Middle City Games
15666,Scelzi Stefano
15667,Fordesoft
15668,DoubleC Games
15669,Djack D Donovan
15670,Pirate Parrot
15671,KY
15672,Tamalaki
15673,EscRoom Studios
15674,Noblemen VR
15675,Mateus Dias Toledo
15676,STXsurreal
15677,buyaoguan
15678,Drago Software
15679,True
15680,Iurii Batalkin
15681,IKIGames
15682,SHOKER GAMES COMPANY
15683,Paul Kearley
15684,Ponomarev Denis
15685,EX Games
15686,Altair Game
15687,Wirtuel
15688,Stack Interactive
15689,Milan Toth
15690,anotherworld GmbH
15691,Halit Büyükyılmaz
15692,Basic Sloth
15693,Pandora Entertainment
15694,"Doonamai, LLC"
15695,Funs Studios
15696,Round Squares Studios LTD
15697,阿龟与阿飞
15698,BIG BOYS STUDIO
15699,milanaozdieva
15700,且御龙行
15701,Blank Name Games
15702,Gravitation Art
15703,Heat Wave Games
15704,ZeroHQ
15705,Josyan
15706,Wrestler
15707,ZCH字母君
15708,beishizixin
15709,Teamkerberos
15710,HugePixel
15711,Poorhub
15712,Giant Light Studios
15713,Nervtek
15714,New Adult Reality
15715,Evlanic Entertainment
15716,BicBoi Bangers
15717,parade
15718,Lunasoft
15719,Devious Minds
15720,Scorching Castle
15721,DIMI Game Studio
15722,PinkPeachStudio
15723,Graverobber Foundation
15724,Bear & Cat Studio
15725,Hypnotic Owl
15726,Wooden Anchor Games
15727,HIVOLVE
15728,QIPAWORLD
15729,Diamond Cats Studio
15730,乐吧工作室
15731,Pixel Error
15732,Alterego Games
15733,Istotex
15734,Red.Soul
15735,南方堂果
15736,Toby Clark
15737,Droid Riot
15738,DAX Entertainment
15739,Bartosz Bialek
15740,Fubenalvo
15741,crimsonearthgames
15742,Salix Games Ltd
15743,mayiyamore
15744,Levhi
15745,Captain Bungalo
15746,Analog Casual Studios
15747,cornthea
15748,Kevin Adams
15749,Hunex
15750,Incuvo S.A.
15751,ryouko
15752,Faust
15753,ENIGMA TECHNOLOGIES
15754,7th Beat Games
15755,Raed Abbas
15756,Benjamin Mathis
15757,Lux Science
15758,Riovox
15759,Pelican Party Studios
15760,Fusion Core
15761,ARTWARE Multimedia
15762,WS net
15763,StepUnique
15764,Nemo Studios
15765,Thomas LEMANISSIER
15766,FrozenPixel (FPX)
15767,Particle
15768,Ragiva Games
15769,Argonauts Studios
15770,elfinik
15771,Dane Winn
15772,Alex Cooper
15773,El Dokterino
15774,NINJINIX
15775,Cross Link
15776,Moravia Games
15777,重庆聚心动科技有限责任公司
15778,PRO2131
15779,RainySoft
15780,Dai Yong Xiang
15781,Solare Games
15782,Zohar Neiger
15783,Black Mouse
15784,Baldur Games
15785,Unstoppable Studio
15786,Yu Chao
15787,Hunter Tintera
15788,"KoiWare, LLC"
15789,Experience
15790,Stumphead Games
15791,RecklessGames UG
15792,Dream Bucket
15793,O L Y M P U S
15794,Jordan Magnuson
15795,M♂NLY
15796,Noodle Games
15797,Team Spicy
15798,Fall Damage
15799,666999
15800,Fs studio
15801,ZDF Digital Medienproduktion GmbH
15802,Nyanko Gaming
15803,Rodrigo Bezzi
15804,"Pixelmeal Games, LLC"
15805,derevotyan
15806,Giant Cranium
15807,kraken666
15808,Abyte Entertainment
15809,Xuanjin Studio
15810,ReallyS
15811,Ziopops Limited
15812,Sunscale Studios
15813,B.
15814,Raba Games
15815,Cursing Otter
15816,Late Leaf Games
15817,Jordan Keith
15818,天才小学生
15819,Owen Smallwood
15820,Hangar Bay 12
15821,Antiquity Studio
15822,NITETIME Studios
15823,QuickAdventures
15824,RIVERSIDE SPORTS
15825,Miro Straka
15826,Angel D
15827,Ettinsoft
15828,Solid Dev
15829,Three Headed Eagle
15830,JubleLemonSeed
15831,Joe Hitchens
15832,Stumphead Games LLC
15833,Team Zimno
15834,Paul Georghiou
15835,Lutem
15836,CHUMBOSOFT LLC
15837,betamaximus-128
15838,Ayman Isam Alketbi
15839,Team Andres
15840,Mola game
15841,Rednew Games
15842,Stephen Rickman
15843,小戴的奴隶们
15844,NPC Games
15845,BlueTreeGames
15846,The Pixel Mine Ltd
15847,White Bytes Software
15848,Joccish
15849,Reed Mosby
15850,咸鱼工作室
15851,Hyper'sthene
15852,noname studio
15853,PSOCat
15854,Water Temple Studio
15855,Cem Akalın
15856,Enokippu
15857,Kapitan
15858,Esteran
15859,SweetChiel
15860,Amber Eye Studio
15861,Five Studios Interactive
15862,Dad's Indie Studio
15863,Ratti Entertainment LLC.
15864,icon.games
15865,Taka
15866,"AN GAMES Co.,Ltd"
15867,You are Fired! team
15868,Monochrome Paris
15869,Stephen Miller
15870,Martin Nayeri
15871,Feardemic
15872,Sheer Studios
15873,Dust Storm Entertainment
15874,acechariot
15875,Clockwork Forge Games
15876,Veewo Games
15877,Doubleton Game Studio
15878,EmiliaD2313
15879,TowerHex Games
15880,Krzysztof Konopka
15881,PlayFusion
15882,Give Me Money
15883,NexVR
15884,贪婪龙
15885,Bizengames
15886,Petter Malmehed
15887,Rampage Games
15888,INGO.WT
15889,ninedux
15890,cdhy interactive
15891,铸城工作室
15892,Skyline Games
15893,岡本3海苔
15894,Arkenstone Games
15895,AlinoVR
15896,Galaxy Studio
15897,Noodletub Games
15898,Heptamind
15899,Paper Crown Interactive
15900,ALIENS Corporation
15901,Folo Studio
15902,One Man
15903,Zotdinex
15904,Nihad Nasupovic
15905,Reky Studios
15906,Toast VR
15907,notreallythin
15908,waci11
15909,搞快点工作室
15910,Toruko Games
15911,BratAndronik
15912,TwoWizards
15913,LevelXProject
15914,Metaphore Games SAS
15915,艺龙游戏
15916,EggNut
15917,Hehe Gamez
15918,Alexandru Duta
15919,Mediator Software
15920,Antonio Latronico
15921,happypandastudio
15922,WaRPG Studio
15923,Yuki游戏制作组
15924,Hellshake Yano
15925,Twilight -日月之境-
15926,Tempera Games
15927,Miskatonic Studio
15928,Snow Moose Entertainment
15929,Ben Robinson
15930,Yvo Geldhof
15931,Andrew C. Wang
15932,games by lum
15933,Mario Quesada
15934,MIGALOO GAMES
15935,Waveor
15936,Fucking games
15937,cBlck
15938,Vadd games
15939,Kara Stone
15940,DominGames
15941,DRAgame
15942,Multiblender Games
15943,shinryu
15944,Bear Box Media
15945,Shinou Game Studio
15946,LION HEART
15947,Glimma Games
15948,Sound Slide Team
15949,Tinogames Inc.
15950,Objectif 3D - game
15951,Alongini
15952,Mint & Dough
15953,Conifer Studios
15954,RelayCars®
15955,Tormentor Games
15956,Beijing INFITFUN Technology Co.Ltd
15957,Gunpowder Team
15958,Casual Arts
15959,Webble Games
15960,Use Your Head - Games
15961,Reblexis Studio
15962,七月九日
15963,Tri Pie Interactive
15964,PuppetPlan
15965,Leland Wilson
15966,LTrust
15967,M.E.M.E. Studios
15968,Joshua Rooijakkers
15969,Splout Ltd.
15970,Trash Format
15971,Roastery Games
15972,49肆酒
15973,TigerLuGame
15974,Yorm.Ent
15975,Pixel Pinecone
15976,Marcos Donnantuoni
15977,Azat Khafizov Design
15978,Pixel Perfex
15979,louis morel
15980,JP McHargue
15981,流一心
15982,NPCWARE
15983,Starlight Visual
15984,Aidan Gignac
15985,Scrountch_Studio
15986,Lu-Ci
15987,Dr. Cyril Splutterworth
15988,LongGe
15989,FrozenStudio
15990,Galaxy Wars
15991,Zero Research Institute
15992,David Mohr Gould
15993,JOAO PORTO
15994,Score Studios LLC
15995,DSGame
15996,XenoAmess
15997,Enno Games
15998,Shichifu
15999,Gem candy works
16000,Joseph Gribbin
16001,Leckugan
16002,Magic Spell Studios
16003,Fabio Cardini
16004,张八万工作室
16005,IndieLeague Studio
16006,重庆环游者网络科技
16007,Simon Codrington
16008,LFiO Studio
16009,Fireroot Studios
16010,Meadow Games
16011,White Puppet Studio
16012,Missing Sentinel Software
16013,AllianceInFaith
16014,Colugo Productions Inc.
16015,ProblemGamer Productions
16016,Koopa Yao
16017,Gun Beat
16018,Resolution Games
16019,WayWay
16020,Daemon Cat
16021,WINXP Studio
16022,MAP Design Lab
16023,Reframe Games Inc.
16024,Wakefield Interactive
16025,YMCAT/Regista
16026,Winter Legend
16027,dny.coder
16028,Ironsmith Studios Ltd
16029,Three Dots
16030,LOVATTO STUDIO
16031,LixiaoYao
16032,le8 stdio
16033,绮梦妄想社
16034,Jiruo Software
16035,Eggy
16036,Gampixi
16037,#workshop
16038,Paul Kohler
16039,Storyyeller Games
16040,Better Games LLC
16041,easygame
16042,HyperKat
16043,Shiny Vacation
16044,Kobold Workforce Studios
16045,Team Overbloom
16046,Inner Realm Studios
16047,Ancient War Studios
16048,HYPER GATE
16049,西安乐趣软件科技有限公司
16050,HQGames
16051,Logic Games
16052,Total ArKade Software
16053,racoonbytes
16054,ИЛЬЯМАЗО
16055,Oslo Albet
16056,nair
16057,Twairgroup
16058,ZHANG YAN
16059,Dark Sun Pictures
16060,NeatVibez
16061,Fist Production
16062,kessels game studio
16063,GIFT TEN INDUSTRY.K.K
16064,晨风工坊/DAWNWING SHOP
16065,Academtech LLC
16066,Running Hoffman
16067,SnowBaby Games
16068,Male Doll
16069,Pixel Accountant
16070,BlueRichter
16071,João Fílipe
16072,Valsidalv N
16073,J_WGames
16074,CasualGames.nu
16075,Jw
16076,CSF
16077,Hypersnow Games
16078,Crownbird
16079,Roman Makhmutov
16080,Evil Bunneh
16081,Dungeon Brick Studios
16082,幻想工房
16083,Yomu
16084,Whiteshadow Games
16085,Beam Software
16086,Legend Entertainment
16087,Octoq Games
16088,Team Bravo Limited
16089,Jaden Davis
16090,Donuts Co. Ltd.
16091,成都数艺互动科技有限公司
16092,MuLong
16093,Nichengun
16094,NURENDSOFT: Jordi Ramon Games
16095,CyOEntertainment
16096,Theory Studios LLC
16097,Ravio Karo
16098,VR-EXODUS
16099,Devin Cole
16100,PioGame
16101,Zachary Hodges
16102,Retroscope Games
16103,Pixcapi
16104,Red Panda Game Studio
16105,BouSoft
16106,Tintin Game
16107,lblsoft Studio
16108,Cocopo
16109,Wet Girl
16110,Bitca
16111,SHIXIXI
16112,EightyEight Games
16113,陌上科技
16114,Matthieu Gouby
16115,Skwiggle Entertainment
16116,Cienart Studios
16117,Evil Art Bunny Studios
16118,Lotus GamesTr
16119,Mustafa Kosdak
16120,Griffin DesBles
16121,KL GAMES
16122,Cheolwan Park
16123,FOREVER GAME STUDIO LTD
16124,Ventilator Shark
16125,Ludipe & Friends
16126,Steamberry Studio
16127,Game Gestalt
16128,Demir Leylek
16129,Akky-06's Lab
16130,Cuddle Tree
16131,DDreams Games
16132,Husky Operations
16133,Artsy Sayuri
16134,Plutoneus
16135,T.D
16136,Funny Games
16137,Paul Schwörer
16138,Nifedow Games
16139,VIOLET
16140,Nigel Fogden
16141,Will deManbey
16142,TOG
16143,Altay Workshop
16144,XAC Inc.
16145,Oninou
16146,"Vlad ""Cryru"" Abadzhiev"
16147,Spire Interactive
16148,USC Game Innovation Lab
16149,RedTower
16150,Leonardo M A Silva
16151,Realgam games
16152,蛋炒饭
16153,Royal Donut
16154,Hao Game
16155,J.R. Smith
16156,RockyDev
16157,深圳市爱玩游戏科技有限公司
16158,CoolHappy-Game
16159,ying liu
16160,Waffle
16161,Obulum
16162,Mark Craigie
16163,CrafterYun
16164,Round Cube Studio
16165,John Ohno
16166,Kevin Smeltzer
16167,Doganay Ozata
16168,Indiever Games
16169,Strodio
16170,BelleGames Ltd.
16171,Liam Dehaudt
16172,魔术工坊
16173,Denys Li
16174,THEEY STORE PTE. LTD.
16175,OPAL Studio
16176,Colin Hopkins
16177,Ross Winters
16178,商人日记
16179,RoomsforRockets
16180,Joshua Wilson
16181,Espen-André Bodin
16182,empty studios
16183,Horizon Psytech & Games
16184,STREAMWORKS
16185,Orange Valley
16186,Jeremy Couillard
16187,Frutgamestudios
16188,Adil Ahmed
16189,Rollman team
16190,Momentum
16191,"SEEDGAMES Co., Ltd."
16192,DreamBig Games
16193,The Exact Co.
16194,NickyH
16195,SugarHyped
16196,Warforged
16197,Workbench Entertainment
16198,Marcel Eissens
16199,"Rising Win Tech. CO., LTD"
16200,GQJoy Information Technology Co.Ltd
16201,peperoncino
16202,Xeneder
16203,Marlene De Souza Santos
16204,Eroducate
16205,ProntiatVR
16206,James Richardson
16207,Apathus Software
16208,YEMA GAME
16209,SergeyDo
16210,Wooden Monkeys
16211,AYGames
16212,God Workshop
16213,Bemami
16214,John Shields
16215,YukiOstudio
16216,Liu baixue
16217,GamersUnit
16218,Alcachofa Soft
16219,Jan Pabisiak
16220,Alexandr Bondarenko
16221,Vlad Dunaev
16222,Norse Designs
16223,grin robot
16224,New World Horizon LLC
16225,Thibaut Blanca
16226,F.A.P. time
16227,zeroplaystone
16228,Pauloondra
16229,HappyGame
16230,lastgame
16231,Virtual Bridgeworks
16232,Andrey Scanarri (Scanarri)
16233,Vectura Games
16234,Avisgames
16235,Hotbox Garage
16236,James Fitzgerald (Cavedens)
16237,Second Dimension Games
16238,FrozenShard Games
16239,OctolabGames
16240,BeatShipsGame
16241,NEXION
16242,Neetpia
16243,A. Strazhev
16244,BoringGame
16245,AeroRider
16246,Overcome Studios
16247,NRDSlab
16248,Nomad Studio
16249,Ikigai
16250,Construct Core Works
16251,Seldom Ludious
16252,KumaKumaManga
16253,考未學社×Mirailogy Studio
16254,Gazoid
16255,Nathaniel Powell
16256,KEꞰ
16257,Once A Bird
16258,Doble Punch Games
16259,FunLab骆驼
16260,Black Snake Games
16261,Sirhaian
16262,Sweet Slush Games
16263,LuchinVladimir
16264,Easy Games
16265,Mason Butterwick
16266,Almost Infinity Games LLC
16267,Heart Fragment Studio
16268,Stitched Mouth Studios
16269,Studio Christmas
16270,YawningDad
16271,AnimeBomb
16272,Funny
16273,ESQUADRA
16274,Halcyon Day Digital Co
16275,GO Dizajn
16276,wandwand
16277,PixQuake
16278,Two Clusters
16279,Sergey Saratov
16280,Mongoose Net Ltd.
16281,TWOODY PRODUCTIONS
16282,Romuald Serrado
16283,Chute Apps
16284,Foulball Hangover
16285,F8tality games
16286,Ruben Alcañiz
16287,Loser/s
16288,K3I
16289,Areal Czech
16290,Kraken Ink.
16291,Zachary Lee
16292,Bjoern Grunewald
16293,JMF Games
16294,Gazflair3d
16295,"BeiJing FlyDream Interactive co.,ltd"
16296,Mr iLyn.
16297,greenfigure
16298,KazukiShiroma
16299,Retro Craftz Studio
16300,Super Evil Megacorp
16301,Brett Moody
16302,DCELL GAMES STUDIO
16303,元气工作室
16304,Innovative Underdogs
16305,Sbug Games
16306,BATTLESQUATCH
16307,Vikintor
16308,Towerfilm
16309,Goca Games
16310,Alex  Tritt
16311,"Mankind, Inc."
16312,abso1ution
16313,Growing Seed Games
16314,Cold Coffee Studio
16315,Goloso Games
16316,One Man Army
16317,3D Talo Finland
16318,L2D
16319,Binary Emotions
16320,Chuanpu
16321,Alfred Sandberg
16322,Calvares
16323,Krobin Games
16324,MKSM Design LLC
16325,Joyfulstar
16326,Psycho Boy Jack
16327,TheMasterGames
16328,99Games Online Pvt. Ltd.
16329,Armando
16330,SnowOwl
16331,Unbound Interactive
16332,Frederik Holst
16333,Shotgun Anaconda
16334,HaDe
16335,Pillow's Willow
16336,Other Side Worlds
16337,Dalibor Bartoš
16338,So Dank Studio
16339,Smash Bolt Games
16340,DyneWulf
16341,中三之家
16342,Young Dolphin
16343,DavideJ
16344,Dave Brake Creations
16345,Flippancy Studio
16346,SIMSREALITY
16347,H  Legion
16348,Nathan Sanders
16349,Funnypack
16350,Joyful Software
16351,Contortionist Games
16352,Eliser Wiedemann
16353,Brian Hockenmaier
16354,수프림
16355,Dihen
16356,Everguild Ltd.
16357,Monkey Reality Games
16358,Lord Imperio
16359,东方幕华祭制作组
16360,Tobias Nilsson
16361,AkriGames
16362,Reija Meriläinen
16363,EvaGames
16364,AmagSwag Games
16365,toRipota
16366,Cat Logic Games
16367,Stegobubbles
16368,Blue Ice
16369,"Steve ""Khad"" Grant"
16370,Pelagames
16371,Nathaniel Carter
16372,Nightshade
16373,Sidekick
16374,Mohammad Arkobi
16375,Dragonside Studios
16376,Will Bowerman
16377,civilization同好会
16378,Chainsaw Development
16379,KyleR
16380,Kenshin Game Studio
16381,Highlight Visual Effects Development
16382,Scarlet Studio
16383,"Actually A Game Company, L.L.C"
16384,NGS GAMES STUDIO
16385,Apple Cider
16386,Atorasoft
16387,cmert08
16388,Penelope Evans
16389,DYSTANT Games
16390,Michiru Michel Nakamura
16391,Will Whiteneck
16392,Lil Hentai Games
16393,SUPPORT
16394,Jia-Ho Jian
16395,Roach Game Studio
16396,platypurplestudios
16397,JimDex
16398,よるのあとち(Yorunoatochi)
16399,Baptiste Degryse
16400,Studio Coattails
16401,Odd Digs
16402,Kindman
16403,Exsom
16404,阿津
16405,GO! Games
16406,8floor
16407,BolHut
16408,GSE
16409,Re trope games
16410,ekusutola
16411,Bold Pixel
16412,SDG Games
16413,Vision Reelle
16414,juhbeedesigns
16415,Kleo Landena
